group,mutants,killed_mutants,unique_target_tests,unique_failing_tests,unique_error_tests,kill_events,source_mode,wide_csv,long_csv
batch01__Gson_2__rebalance__gson_2f_rebalance_line338,8,1,2,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Gson_2__rebalance__gson_2f_rebalance_line338_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Gson_2__rebalance__gson_2f_rebalance_line338_kill_matrix_long.csv
batch01__Gson_2__resolve__gson_2f_resolve_line324,8,3,357,338,0,431,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Gson_2__resolve__gson_2f_resolve_line324_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Gson_2__resolve__gson_2f_resolve_line324_kill_matrix_long.csv
batch01__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902,8,5,4,4,0,9,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902_kill_matrix_long.csv
batch01__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527,7,0,2,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527_kill_matrix_long.csv
batch01__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,7,4,39,14,0,19,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218_kill_matrix_long.csv
batch01__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545,8,3,14,4,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545_kill_matrix_long.csv
batch01__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,8,7,2,2,0,11,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136_kill_matrix_long.csv
batch01__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,8,5,20,18,0,26,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812_kill_matrix_long.csv
batch01__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642,8,7,29,29,0,65,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642_kill_matrix_long.csv
batch01__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,7,4,7,7,0,21,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329_kill_matrix_long.csv
batch01__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505,6,4,1,1,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505_kill_matrix_long.csv
batch01__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357,4,4,491,390,0,391,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357_kill_matrix_long.csv
batch01__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507,1,1,494,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507_kill_matrix_long.csv
batch01__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,8,5,332,331,0,406,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255_kill_matrix_long.csv
batch01__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203,4,2,2,2,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203_kill_matrix_long.csv
batch01__JacksonDatabind_2__buildCollectionSerializer__jacksondatabind_2f_buildCollectionSerializer_line598,5,0,77,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_2__buildCollectionSerializer__jacksondatabind_2f_buildCollectionSerializer_line598_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_2__buildCollectionSerializer__jacksondatabind_2f_buildCollectionSerializer_line598_kill_matrix_long.csv
batch01__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63,7,6,219,99,0,105,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63_kill_matrix_long.csv
batch01__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60,8,1,7,4,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60_kill_matrix_long.csv
batch01__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328,8,4,1,1,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328_kill_matrix_long.csv
batch01__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179,8,2,20,16,0,17,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179_kill_matrix_long.csv
batch01__JacksonDatabind_96__getSetterInfo__jacksondatabind_96f_getSetterInfo_line242,8,5,694,55,0,90,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_96__getSetterInfo__jacksondatabind_96f_getSetterInfo_line242_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_96__getSetterInfo__jacksondatabind_96f_getSetterInfo_line242_kill_matrix_long.csv
batch01__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66,8,2,103,2,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66_kill_matrix_long.csv
batch01__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682,7,5,8,7,0,13,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682_kill_matrix_long.csv
batch01__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594,8,1,4,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594_kill_matrix_long.csv
batch01__JacksonXml_1__next__jacksonxml_1f_next_line303,7,4,79,79,0,191,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__next__jacksonxml_1f_next_line303_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__next__jacksonxml_1f_next_line303_kill_matrix_long.csv
batch01__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32,8,3,55,38,0,40,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__sanitizeXmlTypeName__jacksonxml_1f_sanitizeXmlTypeName_line32_kill_matrix_long.csv
batch01__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78,3,2,16,15,0,25,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__serializeAsField__jacksonxml_1f_serializeAsField_line78_kill_matrix_long.csv
batch01__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31,2,1,66,66,0,66,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_1__updateProperties__jacksonxml_1f_updateProperties_line31_kill_matrix_long.csv
batch01__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560,3,1,64,21,0,21,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JacksonXml_2__writeString__jacksonxml_2f_writeString_line560_kill_matrix_long.csv
batch01__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183,3,2,129,5,0,5,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_12__parseAttribute__jsoup_12f_parseAttribute_line183_kill_matrix_long.csv
batch01__Jsoup_13__byAttribute__jsoup_13f_byAttribute_line177,4,3,21,14,0,20,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_13__byAttribute__jsoup_13f_byAttribute_line177_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_13__byAttribute__jsoup_13f_byAttribute_line177_kill_matrix_long.csv
batch01__Jsoup_1__canContain__jsoup_1f_canContain_line67,6,6,128,127,0,624,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_1__canContain__jsoup_1f_canContain_line67_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_1__canContain__jsoup_1f_canContain_line67_kill_matrix_long.csv
batch01__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351,8,2,52,4,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_20__resetInsertionMode__jsoup_20f_resetInsertionMode_line351_kill_matrix_long.csv
batch01__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100,8,4,29,20,0,33,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_28__consumeCharacterReference__jsoup_28f_consumeCharacterReference_line100_kill_matrix_long.csv
batch01__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277,6,4,8,8,0,18,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_33__cssNthChild__jsoup_33f_cssNthChild_line277_kill_matrix_long.csv
batch01__Jsoup_66__filter__jsoup_66f_filter_line81,7,4,8,8,0,20,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_66__filter__jsoup_66f_filter_line81_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_66__filter__jsoup_66f_filter_line81_kill_matrix_long.csv
batch01__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92,8,3,38,38,0,87,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__Jsoup_67__parseInputStream__jsoup_67f_parseInputStream_line92_kill_matrix_long.csv
batch01__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142,7,1,1,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__computeContextDependent__jxpath_1f_computeContextDependent_line142_kill_matrix_long.csv
batch01__JxPath_1__computeValue__jxpath_1f_computeValue_line212,6,0,9,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__computeValue__jxpath_1f_computeValue_line212_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__computeValue__jxpath_1f_computeValue_line212_kill_matrix_long.csv
batch01__JxPath_1__jjMoveStringLiteralDfa0_0__jxpath_1f_jjMoveStringLiteralDfa0_0_line402,8,3,136,108,0,320,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jjMoveStringLiteralDfa0_0__jxpath_1f_jjMoveStringLiteralDfa0_0_line402_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jjMoveStringLiteralDfa0_0__jxpath_1f_jjMoveStringLiteralDfa0_0_line402_kill_matrix_long.csv
batch01__JxPath_1__jjMoveStringLiteralDfa1_0__jxpath_1f_jjMoveStringLiteralDfa1_0_line480,8,8,127,8,0,32,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jjMoveStringLiteralDfa1_0__jxpath_1f_jjMoveStringLiteralDfa1_0_line480_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jjMoveStringLiteralDfa1_0__jxpath_1f_jjMoveStringLiteralDfa1_0_line480_kill_matrix_long.csv
batch01__JxPath_1__jjMoveStringLiteralDfa2_0__jxpath_1f_jjMoveStringLiteralDfa2_0_line536,7,4,117,5,0,8,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jjMoveStringLiteralDfa2_0__jxpath_1f_jjMoveStringLiteralDfa2_0_line536_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jjMoveStringLiteralDfa2_0__jxpath_1f_jjMoveStringLiteralDfa2_0_line536_kill_matrix_long.csv
batch01__JxPath_1__jjMoveStringLiteralDfa3_0__jxpath_1f_jjMoveStringLiteralDfa3_0_line598,8,3,88,78,0,89,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jjMoveStringLiteralDfa3_0__jxpath_1f_jjMoveStringLiteralDfa3_0_line598_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jjMoveStringLiteralDfa3_0__jxpath_1f_jjMoveStringLiteralDfa3_0_line598_kill_matrix_long.csv
batch01__JxPath_1__jj_3R_129__jxpath_1f_jj_3R_129_line2567,5,0,47,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jj_3R_129__jxpath_1f_jj_3R_129_line2567_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jj_3R_129__jxpath_1f_jj_3R_129_line2567_kill_matrix_long.csv
batch01__JxPath_1__jj_3R_18__jxpath_1f_jj_3R_18_line1897,6,5,88,14,0,32,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jj_3R_18__jxpath_1f_jj_3R_18_line1897_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jj_3R_18__jxpath_1f_jj_3R_18_line1897_kill_matrix_long.csv
batch01__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419,6,2,136,77,0,86,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419_kill_matrix_long.csv
batch01__JxPath_6__canConvert__jxpath_6f_canConvert_line51,8,5,20,15,0,22,test_results.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_6__canConvert__jxpath_6f_canConvert_line51_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch01__JxPath_6__canConvert__jxpath_6f_canConvert_line51_kill_matrix_long.csv
